teff,logg,logL,age,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,mass,radius,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
6274.0,7.63649,-3.434197,1.407925331,14.349,13.684,13.347,13.254,13.251,0.416,0.016230228731383828,397801.29199568316,1085121.2577851065,682354.7000859609,415194.10473571694,251334.60314594125
6203.0,7.63746,-3.454941,1.449265774,14.432,13.746,13.394,13.294,13.285,0.416,0.01621211367916754,369348.37218397134,1027184.0603993436,654907.8367865899,401070.92387649225,244130.63757305132
6128.0,7.63853,-3.477145,1.495050888,14.523,13.814,13.445,13.337,13.323,0.416,0.01619215454771249,340491.4330578885,967204.4177065168,626397.7474789529,386448.101795847,236315.54204492175
6056.0,7.6396,-3.498749,1.539843737,14.613,13.881,13.496,13.379,13.359,0.416,0.016172219988434555,314178.3028086996,911566.3215574834,599128.7872992202,372701.53241203894,229172.38545036415
5986.0,7.64073,-3.520075,1.587283974,14.703,13.947,13.546,13.421,13.395,0.416,0.016151194247573764,289938.7013241248,860039.2494217821,573654.2128402157,359493.6126615857,222275.85288470902
5915.0,7.64196,-3.542028,1.637489778,14.797,14.017,13.599,13.465,13.434,0.416,0.016128338892059634,266646.68529832835,808627.0618064051,547873.3646465197,346195.30867743783,215041.5022636382
5845.0,7.64326,-3.564012,1.688009966,14.893,14.087,13.652,13.51,13.472,0.416,0.01610421797994948,244813.96586452494,760410.7913175101,523335.48989351996,333135.702070484,208267.87474875603
5780.0,7.6446,-3.584776,1.738534984,14.985,14.155,13.703,13.553,13.51,0.416,0.01607939264168443,225619.2697903358,716453.9336643616,500864.4264663621,321189.380997423,201726.18964992967
5717.0,7.64605,-3.605271,1.790833267,15.076,14.222,13.755,13.596,13.547,0.416,0.016052572511223964,208173.85724551493,675831.2532652114,479038.2447183721,309749.90255132265,195619.56342517477
5652.0,7.64765,-3.626731,1.846882058,15.172,14.294,13.809,13.642,13.587,0.416,0.016023029798087205,191260.89746474914,634801.9782635565,457477.97212677024,297996.5103919215,189239.7150063543
5590.0,7.64934,-3.64758,1.905848212,15.262,14.361,13.862,13.687,13.626,0.416,0.015991884348344455,176732.4057621305,599139.9398712526,437381.2760908693,287012.7424274323,183274.60211372474
5528.0,7.65116,-3.668777,1.971174877,15.358,14.433,13.917,13.734,13.666,0.416,0.015958410796232506,162456.16215950195,563051.6966791372,417522.79134911246,276007.6875018556,177387.20276060843
5467.0,7.65309,-3.689983,2.047052481,15.453,14.505,13.973,13.781,13.708,0.416,0.015922990659633072,149508.60500624706,529271.2106728,398299.89079312375,265491.84061902843,171416.36656971154
5409.0,7.65501,-3.710427,2.130840915,15.56,14.579,14.026,13.823,13.744,0.416,0.015887832053385217,136077.45846510233,496590.34500480135,381004.5721361982,256549.5034495747,166560.6033395509
5351.0,7.65694,-3.73109,2.228860354,15.625,14.634,14.074,13.866,13.782,0.416,0.01585256856826848,128740.79578689553,474163.6654567221,366150.96859584795,247685.83965064003,161548.26023883597
5293.0,7.65884,-3.751924,2.340265663,15.739,14.722,14.142,13.924,13.832,0.416,0.015817929673939034,116416.94256538514,439165.5566862756,345430.10716734093,235831.15523252598,154953.81934992256
5237.0,7.66066,-3.77222,2.46087078,15.836,14.795,14.199,13.973,13.874,0.416,0.015784820236570036,106914.3966173,412333.1686903484,329139.6381387999,226371.20279189863,149700.16717455216
5177.0,7.66248,-3.794059,2.59736171,15.939,14.874,14.261,14.025,13.92,0.416,0.01575178010250846,97646.38939619149,385006.68599550874,312176.4857424435,216691.15199084452,144092.8015646027
5120.0,7.66413,-3.814935,2.735180695,16.029,14.942,14.315,14.071,13.96,0.416,0.015721885908899013,90220.69936695861,363009.73469000065,298160.55444071244,208492.85596966607,139409.472956491
5061.0,7.66572,-3.83666,2.884105834,16.133,15.021,14.377,14.123,14.005,0.416,0.015693132455118254,82280.36115979453,338772.5955135261,282644.27118927677,199471.64922447698,134240.10566493656
5002.0,7.66718,-3.858499,3.0344755,16.244,15.104,14.441,14.177,14.052,0.416,0.015666776228061976,74534.30209920036,314896.8175213454,267362.31152696745,190432.54803468724,128985.91396639087
4943.0,7.66856,-3.880483,3.187961178,16.353,15.185,14.504,14.232,14.097,0.416,0.015641904871971857,67629.5019791423,293189.40457193594,253093.03126349568,181602.23051993514,124143.01404524392
4885.0,7.66981,-3.902241,3.341231675,16.462,15.267,14.568,14.286,14.144,0.416,0.015619410551203862,61345.99138761476,272645.4607152038,239293.10627623068,173289.07296959317,119226.36007036535
4825.0,7.671,-3.924899,3.49987729,16.574,15.35,14.633,14.341,14.191,0.416,0.015598026015335083,55485.07651991547,253272.6366274372,226006.11365341832,165181.41359672046,114488.61070543899
4769.0,7.67205,-3.946234,3.652671036,16.676,15.426,14.692,14.391,14.234,0.416,0.015579181622073819,50632.129017690066,236721.80927539337,214570.58602712865,158128.8739943445,110309.33979576551
4710.0,7.67305,-3.968861,3.808759119,16.781,15.504,14.753,14.443,14.279,0.416,0.015561255747334806,46070.84621482501,220819.931843157,203315.3588405783,151081.46186699028,106074.81556800472
4652.0,7.67398,-3.991313,3.969598686,16.894,15.586,14.817,14.497,14.325,0.416,0.015544603195173584,41606.02151443559,205195.70749630453,192087.97903253481,144059.2596164763,101892.51577990977
4595.0,7.67479,-4.013538,4.124978386,17.004,15.666,14.879,14.549,14.37,0.416,0.015530113879711746,37667.44729852164,190975.77077014514,181764.96925713966,137578.69271147106,97938.23776138146
4541.0,7.67567,-4.034952,4.323668601,17.105,15.739,14.936,14.597,14.412,0.416,0.015514387707610544,34391.10968862006,178919.74539614475,172818.48250368118,131895.86439326938,94413.10601212188
4520.0,7.67659,-4.043929,4.582103354,17.14,15.764,14.956,14.614,14.427,0.416,0.015497963736175402,33370.7670487732,175217.819519316,170023.9836043828,130122.1343983276,93315.17725028028
95944.0,6.29829,2.674173,0.000302504,3.901,4.42,4.988,5.387,5.756,0.4481,0.07862586692537936,256085256.68199185,234745166.22098973,64139943.65042943,24806732.592038035,10660330.568876345
95841.0,6.30452,2.666078,0.000302538,3.918,4.437,5.005,5.404,5.772,0.4481,0.07806393640906156,255749372.03615093,234437271.50639114,64055816.893050455,24774195.769344278,10656158.511380393
95733.0,6.31079,2.657852,0.000302572,3.935,4.454,5.022,5.421,5.789,0.4481,0.07750245274697456,255437453.5163367,234151345.7731797,63977692.769296944,24743980.522235498,10643161.98605822
95619.0,6.31699,2.649575,0.000302604,3.952,4.471,5.039,5.438,5.806,0.4481,0.07695120890426053,255084797.2951209,233828077.09172267,63889365.34877342,24709819.05316083,10628468.066916283
95501.0,6.3232,2.641222,0.000302637,3.969,4.488,5.056,5.455,5.823,0.4481,0.0764030062105924,254738493.45312637,233510631.43317512,63802628.965745434,24676272.9329537,10614038.828619465
95378.0,6.32945,2.632737,0.000302669,3.986,4.505,5.073,5.472,5.84,0.4481,0.07585521558695772,254416091.26309666,233215095.6547048,63721879.067960836,24645042.142791163,10600605.486382803
95250.0,6.33569,2.624165,0.0003027,4.004,4.522,5.09,5.489,5.857,0.4481,0.07531221954534366,253854330.26184905,232914570.79436138,63639765.992244385,24613284.130612206,10586945.369423361
95107.0,6.34234,2.614901,0.000302733,4.022,4.541,5.108,5.507,5.876,0.4481,0.07473782362585114,253533047.08663836,232405637.29435462,63559222.21713303,24582133.060351994,10563812.20457732
94954.0,6.3492,2.605247,0.000302766,4.041,4.56,5.127,5.526,5.895,0.4481,0.07414987905489899,253101416.6744425,232009975.49730498,63451015.04808895,24540282.90966201,10545827.71431612
94793.0,6.35606,2.595438,0.000302798,4.061,4.579,5.146,5.545,5.914,0.4481,0.07356655970316965,252437910.084326,231614987.2994809,63342992.0976523,24498504.00726878,10527873.841968598
94627.0,6.36292,2.585536,0.00030283,4.08,4.598,5.165,5.564,5.933,0.4481,0.07298782918517065,252008144.10140848,231220671.55410832,63235153.05219874,24456796.231874816,10509950.535408877
94453.0,6.36977,2.575482,0.000302861,4.099,4.617,5.185,5.583,5.952,0.4481,0.07241448509941559,251573317.02241388,230821712.18883246,63067929.582626835,24414597.28903909,10491816.156823715
94272.0,6.37662,2.565298,0.000302891,4.119,4.637,5.204,5.603,5.971,0.4481,0.07184564482538282,250908038.91532373,230211311.07961383,62959109.11693769,24350033.617255297,10473713.068175232
94085.0,6.38348,2.554995,0.00030292,4.138,4.656,5.223,5.622,5.99,0.4481,0.07128045233284908,250480877.48013917,229819385.03985202,62851923.61772214,24308578.607078146,10455881.968282005
93891.0,6.39033,2.544559,0.000302949,4.158,4.675,5.242,5.641,6.01,0.4481,0.07072052026977453,249818488.29671985,229422843.5223177,62743475.85920517,24266635.406123705,10428231.701369165
93690.0,6.39718,2.533989,0.000302978,4.178,4.695,5.262,5.66,6.029,0.4481,0.07016498666244765,249157850.78167138,228816141.6794184,62577552.61525392,24224764.576003242,10410238.324425168
93482.0,6.40402,2.523284,0.000303006,4.197,4.714,5.281,5.68,6.048,0.4481,0.0696146184228103,248722214.6304927,228416071.67168617,62468139.87114048,24160146.596808396,10392036.705883795
93266.0,6.41086,2.512428,0.000303033,4.217,4.734,5.301,5.699,6.068,0.4481,0.06906856722524217,248058764.34845263,227806786.70130894,62301510.183166444,24117904.16598656,10364316.625899298
93043.0,6.4177,2.501429,0.00030306,4.237,4.754,5.32,5.719,6.087,0.4481,0.06852679920722908,247397083.77675796,227199126.95884463,62192580.08113002,24053571.22996425,10346195.298434194
92813.0,6.42453,2.490296,0.000303087,4.257,4.774,5.34,5.739,6.107,0.4481,0.0679900635318997,246731486.9269806,226587870.67050102,62025257.23015034,23988857.527635287,10318359.905661162
92576.0,6.43136,2.479025,0.000303113,4.277,4.793,5.36,5.758,6.127,0.4481,0.06745753183499195,246067680.79825455,226186488.45207107,61858384.54438985,23946363.192772835,10290599.401199052
92332.0,6.4382,2.467606,0.000303139,4.297,4.813,5.38,5.778,6.147,0.4481,0.06692840064275055,245411311.3120419,225583150.74948582,61693381.338972665,23882487.831106123,10263149.898607478
92081.0,6.44503,2.456047,0.000303165,4.317,4.833,5.4,5.798,6.166,0.4481,0.06640418441299392,244751056.98238033,224976242.08180964,61527401.53175511,23818234.4113705,10244969.552668432
91821.0,6.45184,2.444316,0.00030319,4.338,4.853,5.42,5.818,6.186,0.4481,0.06588559115752372,243856634.6556945,224360633.8136338,61359042.5230359,23753059.964943234,10216935.979409928
91553.0,6.45866,2.432422,0.000303215,4.358,4.873,5.44,5.838,6.206,0.4481,0.06537029532476928,243194963.1910071,223751862.06787822,61192553.19378186,23688609.301134236,10189213.727753136
91277.0,6.46547,2.420368,0.00030324,4.379,4.894,5.46,5.858,6.226,0.4481,0.06485977637836254,242306227.4793122,222934179.54777697,61025110.439168155,23623789.551224653,10161332.720590057
90993.0,6.47227,2.408155,0.000303265,4.399,4.914,5.48,5.878,6.247,0.4481,0.06435398530320734,241637634.75087863,222319039.88374212,60856724.56846284,23558604.706095904,10123965.86195616
90705.0,6.47909,2.395825,0.00030329,4.42,4.934,5.5,5.898,6.267,0.4481,0.0638506682673383,240760133.80921987,221715807.72253704,60691598.2099445,23494681.66990761,10096495.871936105
90405.0,6.48587,2.383295,0.000303315,4.441,4.955,5.52,5.919,6.287,0.4481,0.06335420521112461,239863726.20694527,220890306.70439744,60521345.42048503,23407205.34677738,10068173.062244773
90103.0,6.49247,2.370878,0.000303339,4.461,4.975,5.54,5.938,6.307,0.4481,0.06287463066950436,239091741.87076333,220179386.96889925,60326561.77642139,23353370.268387478,10035769.36360746
89787.0,6.49924,2.358002,0.000303364,4.482,4.995,5.561,5.959,6.327,0.4481,0.06238647492087327,238196061.36084464,219556681.60957715,60100567.665580474,23265884.35847432,10007386.473393891
89465.0,6.50602,2.34498,0.00030339,4.503,5.016,5.581,5.979,6.348,0.4481,0.06190139652081743,237309200.41398567,218739219.5347266,59931972.84199771,23200618.624367777,9970126.578361696
89135.0,6.5128,2.331783,0.000303416,4.524,5.037,5.602,6.0,6.368,0.4481,0.06142008978849087,236425641.46269512,217924801.0668321,59708831.762845814,23114237.168337934,9942158.261308016
88798.0,6.51961,2.31839,0.000303442,4.545,5.058,5.623,6.021,6.389,0.4481,0.060940420553844674,235561643.67272654,217128413.05520946,59490630.81659674,23029768.11622201,9905825.473070098
88450.0,6.52635,2.304828,0.000303468,4.566,5.079,5.644,6.041,6.41,0.4481,0.060469370425831226,234662977.03917775,216300069.11531398,59263674.32193957,22963049.66575697,9868034.792500839
88097.0,6.53312,2.29112,0.000303494,4.588,5.1,5.664,6.062,6.43,0.4481,0.05999988900740932,233568663.6876648,215489770.2957708,59096066.4085855,22877025.966766123,9840126.284643367
87735.0,6.53988,2.277198,0.000303521,4.609,5.121,5.685,6.083,6.451,0.4481,0.059534738036242256,232688315.7101922,214677563.8103169,58873326.3298526,22790799.744367722,9803037.682362607
87366.0,6.54665,2.263109,0.000303549,4.631,5.142,5.706,6.104,6.472,0.4481,0.05907251306082418,231603210.8767181,213873343.18639606,58652776.29941196,22705421.324449345,9766313.746515285
86989.0,6.55341,2.248835,0.000303576,4.652,5.163,5.728,6.125,6.493,0.4481,0.058614551599993285,230730270.92384833,213067229.20630705,58377914.21892169,22619841.900287464,9729503.35243948
86602.0,6.56017,2.234335,0.000303605,4.674,5.185,5.749,6.146,6.514,0.4481,0.05816014049936789,229649009.19508648,212068741.05964273,58157880.94091134,22534585.0351187,9692831.701101925
86208.0,6.56692,2.219665,0.000303633,4.696,5.206,5.77,6.167,6.536,0.4481,0.057709916640816344,228567551.5154953,211264564.23649302,57937342.92242502,22449132.59684812,9647186.447430326
85805.0,6.57367,2.204777,0.000303663,4.718,5.228,5.792,6.189,6.557,0.4481,0.05726317801323337,227491186.6108174,210269682.1500442,57664505.75818844,22343415.672868773,9610603.763387134
85394.0,6.5804,2.189697,0.000303693,4.74,5.25,5.813,6.21,6.578,0.4481,0.05682120597862957,226409463.71707186,209269847.68423072,57443193.22895758,22257663.132910132,9573718.906778287
84975.0,6.58714,2.174417,0.000303723,4.762,5.271,5.835,6.232,6.6,0.4481,0.056381996073170126,225338072.96777165,208471484.13662818,57171366.66824133,22152337.790099107,9528415.173865648
84548.0,6.59387,2.158934,0.000303755,4.785,5.293,5.856,6.253,6.621,0.4481,0.05594682522893713,224060126.08397868,207480200.12056082,56951946.77396498,22067318.59431745,9491845.751584684
84112.0,6.6006,2.143228,0.000303787,4.807,5.315,5.878,6.275,6.643,0.4481,0.05551501314595525,222994717.91774854,206493629.67001733,56681139.690901525,21962388.27115778,9446711.92901183
83667.0,6.60731,2.127297,0.000303821,4.83,5.337,5.9,6.297,6.665,0.4481,0.05508780232935659,221719849.95745733,205502286.4240079,56409022.50695504,21856950.319809638,9401359.759636007
83213.0,6.61401,2.111144,0.000303856,4.852,5.359,5.922,6.319,6.687,0.4481,0.054664508420161635,220650327.3167994,204510993.3662162,56136919.09934338,21751517.706413783,9356009.886280823
82752.0,6.62073,2.094772,0.000303892,4.875,5.382,5.944,6.341,6.709,0.4481,0.05424321808486187,219393913.98622444,203346479.6243202,55868701.04192543,21647590.559738934,9311307.561373387
82284.0,6.62744,2.078218,0.000303929,4.898,5.404,5.966,6.363,6.731,0.4481,0.0538257942533652,218139631.93759185,202370245.34775835,55600484.24739386,21543663.902398128,9266605.446943792
81802.0,6.63417,2.061279,0.000303968,4.921,5.427,5.989,6.385,6.753,0.4481,0.05341035283663439,216902509.15938184,201222554.58690074,55285160.41132158,21441223.562596094,9222542.644298142
81430.0,6.63934,2.048191,0.000304,4.939,5.444,6.006,6.402,6.77,0.4481,0.05309338892033746,215891018.91603485,200468738.8386477,55078052.293405555,21360900.896896515,9187993.346887225
80943.0,6.64606,2.03105,0.000304042,4.962,5.467,6.029,6.425,6.793,0.4481,0.05268420694345896,214661705.7424905,199327242.25034347,54764430.283572055,21239268.987411924,9135675.648279488
80548.0,6.65137,2.017242,0.000304077,4.981,5.485,6.047,6.443,6.811,0.4481,0.05236311172572795,213532790.7253385,198461677.63536608,54526619.57351706,21147038.94662101,9096004.615430249
80041.0,6.65804,1.999604,0.000304122,5.004,5.508,6.069,6.465,6.833,0.4481,0.05196254899321514,212292463.14761665,197308892.19638923,54259848.152928986,21043577.084045514,9051502.42380507
79528.0,6.66469,1.981778,0.000304171,5.028,5.531,6.092,6.488,6.856,0.4481,0.051566237793142726,210855326.3299036,196153769.40945524,53942189.95557495,20920379.82142955,8998511.417726507
79009.0,6.67135,1.963749,0.000304222,5.051,5.554,6.115,6.51,6.878,0.4481,0.05117236005701796,209625724.2182777,195009899.3765404,53627626.2600327,20817547.54108591,8954280.029162783
78483.0,6.678,1.945494,0.000304276,5.075,5.577,6.138,6.533,6.901,0.4481,0.05078207551906389,208206640.17851952,193868235.7853058,53313669.33486553,20695673.543086562,8901858.20069303
77950.0,6.68464,1.927014,0.000304334,5.099,5.6,6.161,6.556,6.924,0.4481,0.05039534782203801,206792401.15601307,192728818.13943216,53000330.043566205,20574039.302527774,8849539.499417178
77410.0,6.69127,1.908308,0.000304395,5.123,5.624,6.184,6.579,6.947,0.4481,0.050012141008163626,205383039.14726305,191415304.33158147,52687619.14336704,20452648.995227087,8797325.721485304
76865.0,6.69789,1.889412,0.000304462,5.147,5.647,6.207,6.602,6.97,0.4481,0.049632419514438204,203978585.5953305,190281540.25687167,52375547.28487412,20331506.75561144,8745218.64524409
76314.0,6.70451,1.870299,0.000304533,5.171,5.671,6.23,6.625,6.993,0.4481,0.04925558108890164,202583735.99992502,188980354.0138862,52065323.84630311,20211082.04858643,8693420.202271672
75758.0,6.71112,1.850989,0.00030461,5.196,5.694,6.253,6.649,7.016,0.4481,0.04888216661511125,201008570.95556563,187856686.68286225,51755746.14553866,20072412.11745157,8641729.57904725
75196.0,6.71773,1.831444,0.000304693,5.22,5.718,6.277,6.672,7.04,0.4481,0.048511583056440606,199629434.27080446,186567786.18050864,51400645.62511242,19953062.601630624,8582437.94672733
74631.0,6.72431,1.81176,0.000304783,5.245,5.742,6.3,6.695,7.063,0.4481,0.048145471808235925,198063557.8195199,185274930.15191764,51091490.669349484,19833052.665745143,8530817.909829149
74059.0,6.73089,1.791815,0.000304882,5.269,5.766,6.324,6.719,7.086,0.4481,0.04778212355883723,196691039.71222335,183991033.2086277,50737442.72209229,19695615.854014628,8479508.347440187
73484.0,6.73746,1.771701,0.000304989,5.294,5.79,6.348,6.742,7.11,0.4481,0.04742206341975414,195143718.37821272,182711826.12328857,50384688.05198567,19576703.585057586,8420554.13119891
72904.0,6.74402,1.751372,0.000305107,5.319,5.814,6.371,6.766,7.133,0.4481,0.04706525835407107,193604111.5000722,181437334.99362478,50079337.395326324,19440147.919249922,8369522.323068184
72320.0,6.75057,1.730852,0.000305238,5.344,5.838,6.395,6.79,7.157,0.4481,0.046711675685635945,192072228.83480138,180167585.41099027,49728868.084483765,19304100.287665788,8310950.048089942
71734.0,6.75711,1.710181,0.000305382,5.369,5.862,6.419,6.813,7.181,0.4481,0.04636128309484645,190548079.5308598,178902602.46155134,49379714.4335744,19186226.41036251,8252597.653121166
71145.0,6.76364,1.689329,0.000305542,5.394,5.887,6.443,6.837,7.204,0.4481,0.04601404861448886,189031672.13214007,177478871.34502238,49031883.227646306,19051078.43824317,8202017.131233395
70553.0,6.77013,1.66832,0.000305722,5.419,5.911,6.467,6.861,7.228,0.4481,0.04567151803673581,187510061.39843568,176212477.87089992,48682018.16217203,18915140.22077341,8143491.962063019
70015.0,6.77604,1.649112,0.000305903,5.442,5.933,6.489,6.883,7.25,0.4481,0.0453618174995413,186094944.8777142,175043769.9405767,48359140.56929244,18789687.842790335,8089481.23733126
69423.0,6.78251,1.627891,0.000306127,5.467,5.957,6.513,6.906,7.274,0.4481,0.04502517888967662,184588472.52549323,173786748.6764924,48011864.75348337,18671945.24436065,8031389.195928195
68829.0,6.78899,1.60649,0.000306382,5.493,5.982,6.537,6.93,7.298,0.4481,0.04469052401684365,182929849.05728808,172383882.646159,47668180.37647761,18538285.45210416,7973897.927749639
68238.0,6.79544,1.585052,0.000306673,5.518,6.006,6.561,6.954,7.322,0.4481,0.04435988861504608,181440642.88735968,171138081.13690364,47323687.08542903,18404311.07096867,7916271.345028855
67790.0,6.80032,1.568737,0.00030692,5.537,6.025,6.579,6.972,7.34,0.4481,0.04411135992357444,180307825.57229903,170069587.44941917,47071558.10707245,18306257.42313477,7874095.396163947
67252.0,6.80618,1.549035,0.000307259,5.56,6.047,6.602,6.994,7.362,0.4481,0.04381476099375214,178926462.62755832,168922172.49290052,46710936.45399701,18182749.89965452,7820970.937158009
66668.0,6.81258,1.52748,0.000307691,5.586,6.072,6.626,7.018,7.386,0.4481,0.043493108371397415,177286054.95804617,167527712.39656445,46368022.448253065,18049266.821025424,7763555.679052283
66088.0,6.81896,1.505926,0.000308201,5.611,6.096,6.65,7.042,7.409,0.4481,0.043174811188384815,175814453.89627498,166290200.9823153,46025506.23875565,17915938.5889956,7713307.973898528
65699.0,6.82325,1.491376,0.000308594,5.628,6.113,6.666,7.058,7.425,0.4481,0.04296209459284385,174801266.93865496,165331900.574804,45802435.7364664,17829105.92279303,7675924.105155727
65187.0,6.82892,1.472112,0.000309203,5.651,6.134,6.687,7.079,7.447,0.4481,0.04268255877071892,173386218.95898286,164295874.44494587,45515422.038147144,17717382.658596646,7620801.893008741
64645.0,6.83505,1.451485,0.000310006,5.675,6.158,6.71,7.102,7.47,0.4481,0.042382390339240156,172006387.9687527,162988385.64631414,45194810.94678175,17592581.236662112,7567120.88770137
64103.0,6.84129,1.43062,0.000311027,5.7,6.181,6.734,7.126,7.493,0.4481,0.042079003551525246,170523632.73374254,161881290.62283832,44846502.00542572,17456998.11953213,7515721.385561392
63579.0,6.84748,1.410167,0.000312318,5.724,6.205,6.757,7.148,7.516,0.4481,0.041780193496105865,169189955.43359095,160615205.68691677,44536755.34863379,17352400.592989057,7463811.660868164
63170.0,6.85249,1.393942,0.000313638,5.744,6.224,6.775,7.167,7.534,0.4481,0.04153990002668119,168029128.9418538,159660196.04880938,44312736.87297796,17249224.123863857,7426268.9234648105
62781.0,6.85746,1.378247,0.00031522,5.763,6.242,6.793,7.185,7.552,0.4481,0.04130289059919399,167014653.1762086,158842479.68820247,44085784.565383054,17160880.4219085,7388234.511962945
62407.0,6.86256,1.362765,0.000317373,5.782,6.261,6.812,7.203,7.57,0.4481,0.04106108745709385,166056001.4182047,157930735.60166335,43832735.42225192,17078100.507758453,7352595.465271616
62012.0,6.86855,1.34574,0.000320823,5.804,6.282,6.833,7.224,7.591,0.4481,0.04077889440092465,164985043.65778133,157056768.7782655,43590171.13359789,16983592.66421823,7311907.220022634
61705.0,6.87397,1.331704,0.000324977,5.823,6.3,6.851,7.242,7.609,0.4481,0.040525226140206635,164158953.94440776,156414373.03691792,43411878.020103745,16914126.141475238,7281999.957216897
61421.0,6.87985,1.317806,0.000330636,5.843,6.32,6.87,7.261,7.628,0.4481,0.040251813055086995,163359567.90971175,155652699.8998328,43240287.61739803,16847271.12740089,7253217.021252185
61272.0,6.88494,1.308502,0.000337561,5.858,6.335,6.885,7.276,7.643,0.4481,0.040016624034379035,163017630.40626943,155326894.09433988,43149778.83248154,16812007.114996653,7238034.886823776
61133.0,6.89001,1.299487,0.000345168,5.873,6.35,6.9,7.291,7.658,0.4481,0.039783725253126824,162668917.27931893,154994632.32115522,43057476.58108458,16776044.3325861,7222551.912546265
61033.0,6.89526,1.291395,0.000354345,5.888,6.365,6.914,7.305,7.672,0.4481,0.03954398630001474,162388240.43692705,154727197.0623774,43022790.33356706,16762529.884636829,7216733.568248413
60960.0,6.90054,1.284028,0.000364676,5.903,6.379,6.929,7.32,7.687,0.4481,0.03930433448017667,162119246.30198705,154613231.84189287,42951523.6073722,16734762.95882009,7204779.137323735
60912.0,6.90555,1.277657,0.00037551,5.917,6.392,6.942,7.333,7.7,0.4481,0.039078280599010515,161899152.7548571,154545604.7127715,42932736.804985866,16727443.249103466,7201627.7994776685
60882.0,6.9108,1.271548,0.000387723,5.93,6.406,6.956,7.347,7.714,0.4481,0.03884279269483315,161917793.15664926,154421105.84466687,42898151.04535338,16713967.953221273,7195826.311229512
60873.0,6.91746,1.264636,0.000404547,5.947,6.423,6.973,7.364,7.731,0.4481,0.03854610028704537,161865605.43921432,154371334.3842183,42884324.54400588,16708580.87487883,7193507.024738941
60896.0,6.92363,1.259122,0.000421493,5.962,6.438,6.988,7.379,7.746,0.4481,0.038273259233933224,161928978.42787543,154431773.2451924,42901114.446997866,16715122.553102892,7196323.398469946
60953.0,6.92964,1.254732,0.000439067,5.976,6.453,7.002,7.393,7.76,0.4481,0.038009350369256976,162081921.26337308,154435329.2091213,42941634.79211006,16730910.080843715,7203120.366600146
61011.0,6.93479,1.251236,0.000454555,5.988,6.465,7.014,7.405,7.772,0.4481,0.03778465376704157,162212596.50771338,154559839.54452375,42976255.60962669,16744399.035970833,7208927.73553171
61092.0,6.94029,1.248035,0.000472098,6.001,6.477,7.027,7.418,7.785,0.4481,0.03754615312358265,162324687.71017036,154809161.4480187,43005952.811151676,16755969.652943749,7213909.20673492
61293.0,6.94517,1.248865,0.000491371,6.01,6.486,7.036,7.427,7.794,0.4481,0.03733579875622672,162803814.43043315,155266104.91630775,43132891.611483425,16805427.519753024,7235202.188765251
61430.0,6.95091,1.247007,0.000512611,6.022,6.499,7.049,7.44,7.807,0.4481,0.03708988160302603,163156573.51190275,155459282.23542655,43186556.2305055,16826336.316535562,7244204.005117002
61673.0,6.95567,1.249098,0.000533889,6.029,6.507,7.057,7.448,7.815,0.4481,0.03688717932184941,163894574.09446615,156018701.1918449,43341962.700099,16886885.750234127,7270272.214016147
62082.0,6.96089,1.255369,0.000561846,6.035,6.514,7.064,7.455,7.823,0.4481,0.03666616149897978,164962251.70610437,156890504.0224319,43584149.344882734,16981246.45625456,7304166.627381693
62569.0,6.96481,1.265017,0.000588383,6.037,6.516,7.067,7.458,7.826,0.4481,0.03650105750639101,166151618.45472643,158021674.01271117,43857974.836834475,17087934.28278624,7350056.407269644
63130.0,6.96842,1.276917,0.000616672,6.037,6.517,7.068,7.459,7.827,0.4481,0.0363496678669944,167538481.9501305,159193986.43752047,44183343.17095336,17214704.21987996,7404584.132678997
63390.0,6.97316,1.279319,0.000641406,6.044,6.525,7.076,7.468,7.835,0.4481,0.0361518433925631,168288552.9174549,159759487.33079532,44340294.57716003,17259951.265749533,7430887.255272149
63204.0,6.97836,1.26901,0.00065614,6.06,6.541,7.092,7.483,7.851,0.4481,0.03593605894894208,167824196.28935847,159318664.85322702,44217946.92295712,17228186.525945865,7410383.2953188205
62890.0,6.98414,1.254582,0.000669609,6.08,6.56,7.111,7.502,7.87,0.4481,0.03569771738774473,166968511.69709754,158652404.37425315,44033030.29361384,17156139.35044887,7379393.545760775
62529.0,6.98926,1.239457,0.000679722,6.099,6.578,7.129,7.52,7.888,0.4481,0.03548791195497636,166017770.0125802,157894374.8922533,43822643.72382941,17074168.58249081,7344135.347884551
62207.0,6.99407,1.225677,0.000689864,6.117,6.595,7.146,7.537,7.904,0.4481,0.035291933075004535,165106653.92782852,157172535.1267806,43622301.39441084,16996111.249203127,7317296.817721145
61897.0,6.99905,1.212018,0.000701227,6.135,6.613,7.163,7.554,7.921,0.4481,0.0350901679607712,164264825.25848606,156371160.11883634,43439875.716617584,16925034.597688295,7286696.349865997
61698.0,7.00407,1.201403,0.000716775,6.151,6.629,7.178,7.57,7.937,0.4481,0.03488794965772132,163743691.10806245,155875068.81291646,43341962.70009908,16871339.514081214,7263579.128600235
61626.0,7.0096,1.193847,0.000738914,6.166,6.644,7.193,7.584,7.952,0.4481,0.03466653594985787,163566581.08326846,155706469.72298878,43295082.749876514,16868620.394581817,7255722.626338382
