logg,mWD,tcool(gyr),Radius,core,log(L),TpreWD(gyr),Mzams,Mbol,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
8.3,0.847,0.0006,0.010792,CO,0.301,0.0,0.0,3.9881,66069.34480075965,57382722.062716745,119869206.79462191,20990793.204957996,171929973.67477077,161333174.31689608,44900956.71382713,17534629.174905587,7566546.279412128
8.3,0.844,0.00069,0.01077,CO,0.219,0.0,0.0,4.1922,63095.7344480193,55247624.94377456,115260393.57912704,20250759.540828902,164711553.53531545,155187288.70948848,43282073.82244169,16921117.94051127,7305840.044210058
8.3,0.841,0.0008,0.010749,CO,0.138,0.0,0.0,4.3961,60255.95860743581,53162928.17753784,110747869.18701693,19526148.94021415,157666469.97774985,149180282.90903625,41698779.37098416,16320157.037186434,7050914.367549439
8.3,0.838,0.00093,0.010728,CO,0.056,0.0,0.0,4.5998,57543.993733715666,51133731.85289423,106363831.93827948,18820674.934667923,150812708.72609302,143340865.52383706,40155213.40827518,15736310.977485806,6802429.29436495
8.3,0.835,0.00108,0.010708,CO,-0.025,0.0,0.0,4.8035,54954.08738576248,49136961.15636595,102059815.7120017,18127420.05164984,144084991.41761014,137603926.68503493,38640500.49300497,15160856.394898767,6558504.804096658
8.3,0.832,0.00126,0.01069,CO,-0.107,0.197,3.996,5.0071,52480.74602497723,47187786.84016437,97848933.0409959,17448468.470853455,137518162.13882202,131999456.11993091,37159003.38810286,14599737.545698171,6319258.999547092
8.3,0.83,0.00147,0.010679,CO,-0.188,0.20039,3.982,5.2107,50118.72336272725,45252632.25537263,93672116.21514641,16773031.029882573,131006938.27357297,126446373.77383618,35687678.26912546,14041040.30803739,6081355.516000875
8.3,0.827,0.00171,0.010667,CO,-0.27,0.20374,3.968,5.4142,47863.0092322638,43485095.59726639,89872519.02532949,16158019.698812095,125069346.27161162,121373244.64939493,34344316.50941488,13531186.15662108,5864310.7544300975
8.3,0.825,0.00201,0.010655,CO,-0.351,0.20703,3.955,5.6176,45708.818961487515,41556418.49969323,85712585.70441416,15484094.577368414,118590134.57798153,115840558.8680624,32875514.628254723,12973989.76584965,5626970.754015336
8.3,0.823,0.00237,0.010643,CO,-0.432,0.21022,3.942,5.8209,43651.58322401656,39629345.06697109,81557401.547525,14809643.325905945,112115935.67004876,110306074.09749585,31405907.24720778,12415732.15060596,5389313.427952263
8.3,0.82,0.00281,0.010631,CO,-0.514,0.21328,3.93,6.0241,41686.93834703355,37687452.580486335,77375464.38170779,14129424.95573881,105615396.47740915,104746450.6845644,29924798.292140383,11853107.489774482,5149360.884735696
8.3,0.818,0.00336,0.010619,CO,-0.595,0.21631,3.918,6.2272,39810.71705534969,35722165.46077366,73144935.82746004,13440811.235215476,99053135.69161388,99110646.85092507,28427078.345489293,11282704.594139282,4906528.484210239
8.3,0.816,0.00409,0.010607,CO,-0.676,0.21928,3.905,6.4303,38018.93963205613,33716297.84201863,68834532.49037157,12737599.388842916,92361362.79123533,93373236.91338404,26895172.266320642,10700284.414176894,4657967.224537576
8.3,0.814,0.00508,0.010594,CO,-0.757,0.22218,3.894,6.6333,36307.8054770101,31659575.114642825,64415675.82824967,12013589.446383819,85521543.9635084,87483795.15310602,25322088.997324932,10102306.063044956,4402928.458486903
8.3,0.812,0.0065,0.010582,CO,-0.839,0.22504,3.882,6.8363,34673.685045253165,29526332.422267593,59837851.33485132,11262043.722085172,78447653.13328034,81386437.33609268,23687757.786983043,9479925.944552792,4137386.1055393447
8.3,0.81,0.00862,0.01057,CO,-0.92,0.22788,3.871,7.0393,33113.112148259075,27327194.301899944,55126640.94204919,10485828.46265732,71194344.44248669,75116886.31077965,22002371.50736911,8837928.515431419,3863594.964890237
8.3,0.808,0.01187,0.010557,CO,-1.001,0.2307,3.859,7.2422,31622.776601683792,25104060.693794776,50362868.919877425,9699552.104185216,63884342.13523873,68771185.21009511,20292634.114953,8186521.674740807,3586084.5343536027
8.3,0.806,0.01672,0.010545,CO,-1.082,0.23347,3.848,7.4451,30199.51720402019,22926188.094520535,45706538.987201124,8930166.4804395,56773059.875484824,62562541.66377127,18621141.483110603,7548267.646190734,3315342.4764101426
8.3,0.804,0.02333,0.010533,CO,-1.163,0.23617,3.837,7.6479,28840.31503126606,20929596.27259808,41438815.838841766,8228649.332536942,50309650.6546879,56851690.59791289,17087372.996777922,6963639.671044794,3068438.3192406315
8.3,0.802,0.03173,0.010521,CO,-1.244,0.23875,3.827,7.8506,27542.28703338169,19165095.078459267,37673629.605469614,7612348.846801014,44664392.23982223,51795676.650011696,15733502.98375294,6448614.536315627,2852249.5798360864
8.3,0.801,0.0418,0.01051,CO,-1.325,0.24123,3.817,8.0532,26302.679918953814,17620555.157776374,34386349.48209154,7074036.419611123,39809803.86908048,47367680.65448327,14548359.893361393,5997565.878661327,2663275.7454879903
8.3,0.799,0.05357,0.010499,CO,-1.406,0.2436,3.807,8.2556,25118.864315095823,16258824.67412045,31498917.82031439,6596853.6888189465,35597508.186114244,43466200.6777973,13498440.501450362,5597635.14529121,2495546.6609935057
8.3,0.797,0.06709,0.010488,CO,-1.487,0.24588,3.798,8.458,23988.329190194898,15035561.86696537,28915196.464276955,6166054.6002927385,31886739.415040202,39970740.56755102,12553190.245301733,5235945.311199271,2343560.711371719
8.3,0.796,0.08251,0.010478,CO,-1.568,0.24804,3.789,8.6602,22908.676527677748,13919647.299435567,26575088.32401149,5769204.521573757,28567923.997539926,36796860.298836716,11686990.198370686,4903020.068889419,2203255.0681632916
8.3,0.794,0.09996,0.010468,CO,-1.649,0.2501,3.781,8.8624,21877.616239495517,12898451.987306513,24440161.809739694,5403377.319371459,25585154.393961713,33896911.09226254,10889602.825343492,4595926.039955799,2073452.7262109015
8.3,0.793,0.11957,0.010458,CO,-1.73,0.25208,3.773,9.0644,20892.96130854041,11958803.898740903,22487140.316687576,5063087.681265733,22896979.484772876,31234192.113726825,10152247.411932595,4310852.706720667,1952379.7343496657
8.3,0.792,0.14158,0.010449,CO,-1.811,0.25396,3.765,9.2664,19952.62314968879,11087549.225531986,20686263.217977297,4745514.066809605,20464729.64503212,28777833.385772333,9465640.576357836,4044184.8763129497,1839043.9475346734
8.3,0.79,0.16632,0.01044,CO,-1.891,0.25575,3.758,9.4683,19054.607179632483,10281678.554773131,19029637.154091407,4449095.480668303,18265622.287133068,26507364.792851128,8827921.663474338,3795766.265955623,1733087.814460237
8.3,0.789,0.19401,0.010432,CO,-1.972,0.25748,3.751,9.67,18197.008586099826,9530811.113618745,17497513.93476886,4170782.7307658014,16274224.894093918,24400144.339255873,8230842.876410875,3562913.693699562,1633376.8998466542
8.3,0.788,0.22493,0.010424,CO,-2.053,0.25912,3.744,9.8718,17378.00828749376,8832348.848851265,16078395.207037533,3910244.5377761014,14473270.020578198,22441854.730374135,7672036.540308656,3344349.47523022,1539688.1263265254
8.3,0.787,0.25947,0.010416,CO,-2.133,0.26069,3.738,10.0734,16595.869074375598,8179807.379429143,14760788.666145403,3664973.012388675,12846757.537223844,20616057.16373484,7148542.863199606,3139485.7537050233,1451508.6343175198
8.3,0.786,0.29808,0.010409,CO,-2.214,0.26219,3.732,10.2749,15848.93192461114,7567753.929809024,13532358.28601719,3434430.2948595653,11380922.158612337,18900336.445066333,6655205.205140512,2946337.1518983995,1368496.0523585666
8.3,0.785,0.34124,0.010402,CO,-2.295,0.26362,3.726,10.4764,15135.612484362071,6995702.308628507,12391326.658715248,3220171.6674351683,10081421.461419089,17293936.233999565,6192496.490850126,2766092.889283444,1291658.9785417537
8.3,0.784,0.38959,0.010395,CO,-2.375,0.26498,3.72,10.6779,14454.39770745928,6475838.836969624,11359063.241761269,3028752.154674948,8976488.57929075,15821168.825565089,5770992.11194503,2604542.639672216,1223298.8816393474
8.3,0.783,0.44376,0.010388,CO,-2.456,0.26629,3.715,10.8792,13803.842646028837,6037833.565773861,10493675.323600719,2870839.027022464,8109080.058411353,14571480.19228967,5415462.914712887,2471249.401828731,1167018.347965714
8.3,0.782,0.5044,0.010382,CO,-2.536,0.26753,3.71,11.0805,13182.567385564074,5690402.287288464,9810010.127757452,2745305.463396291,7453382.698552848,13583306.583975011,5130709.420629925,2365366.3273309977,1122378.9602249751
8.3,0.781,0.57226,0.010376,CO,-2.617,0.26874,3.705,11.2818,12589.254117941662,5321635.114190242,9092673.122459468,2611035.624437261,6791028.355758937,12547223.269478466,4825246.916566837,2250507.854259037,1074587.1424349663
8.3,0.78,0.64821,0.01037,CO,-2.697,0.26995,3.7,11.483,12022.644346174131,4879187.486892132,8243544.602042321,2444529.0951178526,6022793.2809519665,11330525.157772364,4453094.948845277,2106216.187913515,1014714.9366398153
8.3,0.779,0.73318,0.010364,CO,-2.778,0.27113,3.696,11.6842,11481.536214968817,4422727.794833917,7381365.2545920005,2266615.8157356353,5267695.485788859,10101659.919904491,4063728.262497826,1950588.459804688,949919.4002946808
8.3,0.779,0.82835,0.010359,CO,-2.858,0.27227,3.691,11.8854,10964.78196143185,3972183.9585869242,6545696.106566569,2085436.9171179368,4572142.9871804975,8915216.333093448,3674716.1825438016,1791367.9217243788,883213.9092250705
8.3,0.778,0.93514,0.010353,CO,-2.939,0.27335,3.687,12.0866,10471.285480508985,3532910.140634494,5744590.514846671,1902918.9693141687,3944055.7212598277,7779561.603560304,3290387.4497283874,1629776.4239641197,815021.6361896913
8.3,0.777,1.05516,0.010348,CO,-3.019,0.27434,3.683,12.2876,10000.0,3110227.6594057083,4987910.644424598,1720758.34089394,3379423.5789876627,6710806.431933856,2916531.2082249806,1468072.8904577014,745879.5943202049
8.3,0.776,1.18958,0.010344,CO,-3.099,0.27529,3.679,12.4886,9549.92586021436,2715238.5788876736,4293134.3649540255,1544029.877037781,2876725.653712947,5733641.414990912,2564026.1153574176,1311243.762721384,677586.1842310281
8.3,0.776,1.34014,0.010339,CO,-3.18,0.27623,3.675,12.6896,9120.108393559096,2361935.0377944913,3679886.58802148,1380116.1970521542,2434884.692294937,4877648.2886247635,2246272.278047868,1166550.0817942054,613231.5566502273
8.3,0.775,1.53131,0.010334,CO,-3.26,0.27715,3.671,12.8905,8709.635899560806,2048745.9352130545,3142350.2502879673,1230086.944140284,2044459.706325672,4132669.1453420366,1962467.8632687782,1034959.9512761348,553356.0360306099
8.3,0.774,1.77988,0.01033,CO,-3.341,0.27804,3.668,13.0914,8317.63771102671,1773798.8798398937,2675413.1773283347,1094238.725124424,1701511.2581184427,3490172.6356703695,1711034.730785296,916937.6723635528,498495.13358142425
8.3,0.774,2.06677,0.010326,CO,-3.421,0.27891,3.664,13.2923,7943.282347242814,1532218.768891365,2269275.704116533,971691.6752340442,1399494.604900263,2936184.2908208314,1488658.9973416321,811178.1009844666,448412.1015257345
8.3,0.773,2.37484,0.010321,CO,-3.501,0.27976,3.661,13.4932,7585.775750291836,1320630.9261584627,1916672.6632536456,861448.1989310895,1135512.4856283858,2458578.0281378063,1292099.3616659963,716831.2054909328,402882.13502771826
8.3,0.773,2.72219,0.010317,CO,-3.582,0.2806,3.657,13.6941,7244.359600749898,1134796.945791748,1610069.5764519628,762440.3329905722,905833.9817659195,2046165.1856260507,1118285.2764815523,632693.8282084452,361605.23147564306
8.3,0.772,3.09677,0.010313,CO,-3.662,0.28146,3.654,13.895,6918.309709189362,971348.2986779127,1343573.6234073495,673321.8188891676,708704.8983935851,1689497.3569273483,964027.5215293968,557301.7715781868,324079.47791004204
8.3,0.771,3.51328,0.010308,CO,-3.742,0.28233,3.65,14.0959,6606.934480075957,827477.511258421,1112250.6931468165,592930.654150126,542608.5718627853,1381715.827472179,827085.9593276894,489634.08109250345,289916.37532599736
8.3,0.771,3.9646,0.010304,CO,-3.823,0.28327,3.646,14.2969,6309.57344480193,700637.4049790866,912388.5044659511,519733.87427880865,406315.8555191328,1117572.8745922437,704835.4970967107,428241.50739850866,258398.427258356
8.3,0.77,4.5172,0.010298,CO,-3.903,0.28436,3.642,14.498,6025.595860743575,589276.6659818528,741661.4909152082,452863.1139034769,298050.3904004466,894008.7660400295,595927.864953821,372352.85157472506,229168.95851362564
8.3,0.769,5.23243,0.010292,CO,-3.984,0.28563,3.637,14.6993,5754.399373371566,492159.0372913488,597849.609279624,391627.489265323,214109.48897693204,708545.9126988362,499551.0923381477,321263.1431323791,201884.05112207818
8.3,0.768,6.13755,0.010285,CO,-4.064,0.28702,3.631,14.9008,5495.408738576249,407921.34158260474,476105.18675712135,336902.420629183,148438.60967357285,552839.365852917,415117.3411059939,275658.8036855235,177146.6622836394
8.3,0.767,7.27835,0.010277,CO,-4.145,0.28847,3.625,15.1023,5248.074602497728,335901.78080427594,376720.0991793893,287197.0736292727,99243.65651303186,428898.80789545184,342047.7633944684,234275.9707250953,154059.63087934838
8.3,0.766,8.52546,0.01027,CO,-4.225,0.28978,3.62,15.3036,5011.872336272725,274741.41593952227,295019.4286739928,243339.06569957503,62854.24047950017,328266.5758094051,279665.2980870583,197842.49118527604,133254.13020274346
8.3,0.765,9.7241,0.010265,CO,-4.306,0.29085,3.616,15.5048,4786.300923226385,225791.25211001516,231949.58371302,206916.35341526684,38359.9085016317,251356.22471032199,229605.1159734045,167626.4515813773,115596.2268520259
8.3,0.765,10.82861,0.01026,CO,-4.386,0.29168,3.612,15.7056,4570.881896148751,189273.7112508705,186164.46357672772,178804.31774996524,20976.87298005823,195971.46112161025,192630.36452622912,144386.216925556,101560.97101676736
8.3,0.764,11.77178,0.010257,CO,-4.467,0.29231,3.61,15.9063,4365.158322401661,158863.5665149029,149730.6789179349,154650.743552266,12481.729284956835,151875.19241477048,161532.06944057083,124502.98046252628,89285.48354797155
8.3,0.764,12.5541,0.010255,CO,-4.547,0.2928,3.608,16.1068,4168.693834703355,134126.2214324985,121372.46587606899,134178.02467078637,7525.998728293795,118014.73153863254,136354.0803604741,107762.86515326926,78463.96250280843
8.3,0.764,13.22609,0.010253,CO,-4.627,0.29317,3.606,16.3072,3981.0717055349733,135507.4287381941,122916.33151124798,135360.14430630175,7780.608356039464,119868.6564192978,137745.54233252147,108722.27825177113,79111.50586834364
8.3,0.764,13.81547,0.010251,CO,-4.707,0.29347,3.605,16.5075,3801.8939632056126,101478.15259375477,87028.00695799374,104968.80580409706,3406.4577200277868,78508.2117481372,103945.81314777133,84296.19895811731,61666.47147091519
8.3,0.763,14.34566,0.01025,CO,-4.787,0.29371,3.604,16.7077,3630.780547701014,88964.6119073519,75924.82053544844,92194.4956086403,2473.248413835457,66374.27974600664,92685.487222991,74187.84028574971,53394.16942874584
8.3,0.763,14.83391,0.010249,CO,-4.867,0.2939,3.603,16.9079,3467.368504525317,78001.33452147758,66238.19945524665,80989.6900997517,1795.6946293564529,56115.72340737851,82660.20571492372,65303.65255458521,46231.56336424291
8.3,0.763,15.28726,0.010248,CO,-4.947,0.29406,3.603,17.1081,3311.311214825911,67999.66698964707,58618.3070351322,69860.95046614483,1365.9576556560598,48355.883068178875,74360.31735008143,56340.69832711277,38842.156393249956
8.3,0.763,15.72964,0.010247,CO,-5.027,0.29417,3.602,17.3082,3162.2776601683795,59105.996934540344,52480.508259716,59500.31309551516,1060.3323157303134,42357.86674717803,67400.94654904242,47813.109277361385,31961.5692094517
8.3,0.763,16.16312,0.010246,CO,-5.107,0.29427,3.602,17.5083,3019.9517204020162,50960.80929091436,47102.37456962562,49875.127665392785,841.1757943078248,37271.66973059953,61087.2767621691,39689.14616769425,25784.152607391523
8.3,0.763,16.59075,0.010245,CO,-5.187,0.29436,3.602,17.7084,2884.031503126606,43824.91615353399,42380.64668901106,41484.7806363198,683.8038545201068,33005.29560103554,55329.34672979902,32478.54264493915,20640.377715989627
8.3,0.763,17.01035,0.010245,CO,-5.267,0.29445,3.601,17.9084,2754.2287033381663,37528.49029542818,38290.195112263515,34047.77983344454,561.631612028363,29456.668460431705,50159.770706869014,26032.53935658761,16198.605940054593
8.3,0.763,17.41967,0.010244,CO,-5.347,0.29452,3.601,18.1085,2630.2679918953813,31995.27739133189,34563.07432300664,27632.080398267775,463.08032606447784,26348.045976602047,45310.65376429285,20458.854773143572,12528.019665538457
8.3,0.763,17.82417,0.010243,CO,-5.427,0.29459,3.601,18.3085,2511.88643150958,27107.575366712295,31015.383777140167,22166.563943702484,387.3121531533708,23493.796723213974,40581.222189832,15773.428942521621,9552.723789445172
8.4,0.913,0.00037,0.009985,CO,0.553,0.0,0.0,3.3563,79432.82347242821,66516422.15111984,139616056.29301035,24151081.58538133,202945455.9042853,187599386.4976376,51823092.98107171,20155998.654881015,8676916.689044828
8.4,0.91,0.00042,0.009966,CO,0.472,0.0,0.0,3.5601,75857.75750291836,64100771.06727594,134397050.94363046,23316907.926401258,194748313.01635104,180636615.09692973,49996281.2359317,19465192.071355388,8384936.931757083
8.4,0.907,0.00049,0.009948,CO,0.39,0.0,0.0,3.7638,72443.59600749906,61772256.50381364,129359983.53804787,22513404.283495493,186863258.09426436,173914582.6885055,48228961.98275726,18797881.430502266,8101958.472612253
8.4,0.904,0.00056,0.00993,CO,0.309,0.0,0.0,3.9673,69183.09709189362,59512270.86401978,124466652.03398472,21731726.288547754,179216079.6965522,167412952.3094225,46520135.500484675,18150222.867287636,7827860.347322579
8.4,0.901,0.00065,0.009913,CO,0.228,0.0,0.0,4.1707,66069.34480075965,57323778.20598879,119735047.95394407,20973094.374376614,171800829.99912143,161108086.62013686,44858965.67023863,17523072.053894483,7560862.73524817
8.4,0.898,0.00074,0.009899,CO,0.146,0.0,0.0,4.374,63095.7344480193,55187709.66170808,115124791.40937094,20232524.498813942,164593553.48011014,154961889.66225106,43239117.30089264,16908995.57988592,7301278.551069674
8.4,0.896,0.00085,0.009886,CO,0.065,0.0,0.0,4.5772,60255.95860743581,53115809.8005896,110649713.19701731,19514234.124627963,157599290.4132344,148993162.9951437,41665659.05731412,16313203.237543833,7047910.067670624
8.4,0.893,0.00098,0.009873,CO,-0.016,0.0,0.0,4.7804,57543.993733715666,51084217.50011523,106260836.5943713,18807646.3276975,150736072.72405154,143149316.3170273,40123720.27160349,15728314.51637591,6799598.853637948
