wavelength,flux
7979.95,1.39387e-17
7981.79,1.80685e-18
7983.62,1.14447e-17
7985.46,1.76817e-18
7987.30,1.03422e-17
7989.14,1.05469e-17
7990.98,9.01516e-18
7992.82,-1.97903e-19
7994.66,-1.12844e-17
7996.50,4.78816e-17
7998.34,2.54079e-18
8000.18,-1.07799e-18
8002.02,1.24807e-17
8003.87,1.07260e-17
8005.71,1.07191e-17
8007.56,5.81285e-18
8009.40,1.17667e-17
8011.25,-7.74248e-19
8013.09,1.42790e-17
8014.93,6.05342e-18
8016.78,7.98635e-18
8018.63,3.72200e-18
8020.47,-3.59695e-18
8022.32,2.87369e-18
8024.17,1.19773e-17
8026.02,-3.05421e-18
8027.86,1.25924e-17
8029.71,1.93386e-17
8031.56,1.37121e-17
8033.41,-4.11826e-18
8035.26,1.04558e-17
8037.11,3.00589e-18
8038.96,4.25777e-18
8040.81,2.65781e-18
8042.67,1.55683e-17
8044.52,1.77627e-17
8046.37,5.60176e-18
8048.22,5.99487e-18
8050.08,5.65961e-18
8051.93,8.03696e-18
8053.78,2.10473e-17
8055.64,2.04599e-17
8057.49,1.47454e-17
8059.35,1.04174e-17
8061.20,8.34003e-18
8063.06,7.60069e-18
8064.92,1.15435e-17
8066.77,-8.53300e-18
8068.63,1.17474e-18
8070.49,1.20410e-17
8072.35,1.75911e-17
8074.21,7.42600e-18
8076.07,1.07488e-17
8077.93,6.10871e-18
8079.79,7.08543e-18
8081.65,2.12728e-18
8083.51,3.73433e-18
8085.37,1.64008e-17
8087.23,1.36960e-17
8089.10,1.56013e-17
8090.96,5.58707e-18
8092.82,3.33749e-18
8094.69,-9.16280e-20
8096.55,1.86216e-17
8098.42,8.37685e-18
8100.28,1.04436e-17
8102.15,5.26121e-18
8104.01,1.05142e-17
8105.87,1.67904e-17
8107.74,3.93626e-18
8109.61,8.63313e-18
8111.48,7.91514e-18
8113.35,7.98654e-18
8115.22,5.42105e-18
8117.08,9.47855e-18
8118.95,1.25040e-17
8120.82,2.94072e-18
8122.69,1.66677e-18
8124.56,9.04566e-18
8126.43,2.00306e-17
8128.31,5.28237e-18
8130.18,9.03245e-18
8132.05,7.24087e-18
8133.92,8.59888e-18
8135.79,-1.56660e-18
8137.67,4.55619e-18
8139.54,5.90816e-18
8141.42,3.98907e-18
8143.29,2.21113e-17
8145.17,1.05785e-17
8147.04,7.01575e-18
8148.92,2.67316e-18
8150.80,2.13253e-17
8152.67,2.83723e-18
8154.55,7.12019e-18
8156.43,1.00489e-17
8158.31,5.09497e-19
8160.19,1.32667e-17
8162.06,1.10188e-17
8163.94,7.39346e-18
8165.82,7.79780e-18
8167.71,1.20533e-17
8169.58,1.18349e-18
8171.47,5.34000e-18
8173.35,1.19880e-17
8175.23,4.18426e-18
8177.11,3.10154e-19
8178.99,7.84934e-18
8180.88,1.09777e-18
8182.76,5.44305e-18
8184.65,8.01434e-18
8186.53,4.11793e-18
8188.42,1.03878e-17
8190.30,-3.60186e-19
8192.19,-2.32393e-18
8194.08,1.17629e-17
8195.96,-9.59642e-19
8197.85,3.56546e-18
8199.74,1.29085e-18
8201.62,6.00157e-18
8203.52,4.60917e-18
8205.40,1.20926e-17
8207.30,8.14820e-18
8209.18,9.80699e-18
8211.08,1.46056e-17
8212.97,3.51287e-18
8214.85,9.20433e-18
8216.75,1.07057e-17
8218.64,4.45535e-18
8220.53,4.11437e-18
8222.43,8.48924e-18
8224.32,1.26003e-17
8226.21,8.47089e-18
8228.11,4.25351e-18
8230.00,1.09820e-17
8231.90,-7.35875e-18
8233.80,1.49007e-17
8235.69,7.43460e-18
8237.59,1.22283e-18
8239.48,7.88259e-18
8241.38,6.90313e-18
8243.28,1.62319e-18
8245.18,1.21102e-17
8247.08,9.73063e-18
8248.98,7.17852e-18
8250.88,3.38677e-18
8252.77,1.26426e-17
8254.67,9.78309e-18
8256.58,7.78062e-18
8258.48,4.42426e-19
8260.38,1.04300e-17
8262.28,5.02954e-18
8264.19,7.62703e-18
8266.09,6.40995e-18
8267.99,9.60341e-18
8269.90,9.54029e-19
8271.80,6.51889e-18
8273.70,8.97887e-18
8275.61,1.04088e-17
8277.52,-5.41729e-18
8279.42,1.00008e-17
8281.33,1.32769e-17
8283.24,1.13016e-17
8285.14,2.47875e-17
8287.05,4.01752e-18
8288.96,1.47628e-19
8290.87,3.73021e-17
8292.78,2.87812e-17
8294.69,5.22228e-18
8296.60,2.63700e-18
8298.51,-4.11930e-18
8300.42,2.78723e-17
8302.33,6.16792e-17
8304.24,4.30645e-18
8306.15,2.03438e-17
8308.07,-8.54129e-19
8309.98,1.08339e-17
8311.89,-8.42762e-18
8313.81,2.03926e-17
8315.72,6.70518e-18
8317.64,-1.82906e-18
8319.55,1.26653e-17
8321.47,6.48368e-18
8323.39,4.28939e-18
8325.30,9.53648e-18
8327.22,5.16680e-18
8329.14,8.72227e-18
8331.06,8.92642e-18
8332.97,9.82752e-18
8334.90,9.26917e-18
8336.81,1.34400e-17
8338.73,8.42917e-18
8340.65,4.91288e-19
8342.57,1.44908e-17
8344.50,4.87257e-18
8346.42,-9.43986e-18
8348.34,6.01118e-17
8350.26,-4.38037e-17
8352.18,1.30876e-17
8354.11,-9.52093e-18
8356.03,-1.49133e-17
8357.96,1.45493e-17
8359.88,-1.31321e-17
8361.81,9.66811e-18
8363.73,1.48990e-17
8365.65,7.16093e-18
8367.58,1.66956e-17
8369.51,1.11534e-17
8371.44,5.32884e-18
8373.36,4.85645e-18
8375.30,8.98286e-18
8377.22,1.21529e-17
8379.15,1.02787e-17
8381.08,-2.69564e-18
8383.01,-2.91689e-18
8384.94,1.59189e-17
8386.87,1.89507e-17
8388.81,-1.93832e-19
8390.73,4.03749e-18
8392.67,5.21550e-18
8394.60,7.48432e-18
8396.53,2.82572e-18
8398.47,2.12065e-17
8400.40,-5.98706e-19
8402.34,5.66823e-17
8404.27,7.14011e-18
8406.20,4.17481e-18
8408.14,7.03174e-19
8410.08,1.57840e-17
8412.02,4.70659e-19
8413.95,-1.02334e-18
8415.89,-6.34005e-18
8417.83,1.98347e-17
8419.76,1.37766e-17
8421.70,6.02775e-18
8423.64,-4.60426e-19
8425.58,7.66057e-18
8427.52,9.10446e-18
8429.47,3.48214e-17
8431.41,2.71729e-18
8433.35,1.72289e-17
8435.29,2.15710e-17
8437.23,-4.98822e-17
8439.18,1.04184e-17
8441.12,3.17440e-19
8443.06,2.61312e-18
8445.01,7.11371e-18
8446.95,1.80086e-17
8448.90,-9.70817e-18
8450.84,2.79698e-17
8452.79,4.20427e-18
8454.73,1.05165e-17
8456.68,8.16636e-18
8458.63,5.01196e-19
8460.58,1.76355e-17
8462.52,7.85390e-18
8464.47,-3.30545e-19
8466.42,1.02785e-17
8468.37,5.07885e-17
8470.33,4.62009e-17
8472.27,4.72531e-18
8474.23,8.37538e-19
8476.18,1.07323e-17
8478.13,1.60208e-17
8480.08,-1.66641e-18
8482.03,4.20142e-18
8483.99,8.85234e-18
8485.94,2.21777e-18
8487.90,6.10283e-18
8489.85,2.44190e-18
8491.80,5.66440e-18
8493.76,7.69653e-18
8495.72,1.38535e-17
8497.67,2.73057e-17
8499.63,7.58876e-18
8501.59,1.22120e-19
8503.55,1.53142e-18
8505.50,1.04234e-18
8507.46,6.04512e-18
8509.42,4.58129e-17
8511.38,-1.62107e-17
8513.34,1.82548e-17
8515.30,8.35830e-19
8517.26,7.01009e-18
8519.22,7.17040e-18
8521.19,1.03974e-17
8523.15,4.08310e-18
8525.11,8.42238e-18
8527.07,8.44478e-18
8529.04,-3.01573e-18
8531.00,4.94986e-18
8532.96,2.17632e-17
8534.93,5.67553e-18
8536.90,4.73351e-18
8538.86,8.40053e-18
8540.83,6.13627e-18
8542.80,9.45762e-18
8544.76,1.84073e-18
8546.73,2.51484e-17
8548.70,-3.39645e-18
8550.67,-7.00862e-18
8552.64,8.55245e-18
8554.60,1.71852e-17
8556.58,8.15276e-18
8558.55,7.91735e-18
8560.51,5.67934e-18
8562.49,1.79132e-18
8564.46,2.14484e-18
8566.43,1.29013e-17
8568.40,-2.26881e-18
8570.38,1.52341e-18
8572.35,1.62270e-17
8574.32,1.42727e-17
8576.30,1.67846e-17
8578.27,1.73924e-17
8580.25,-6.34634e-18
8582.23,6.34122e-18
8584.20,1.23158e-17
8586.18,3.44468e-18
8588.16,8.53561e-18
8590.14,1.45233e-17
8592.11,2.03254e-17
8594.09,6.30410e-18
8596.07,8.62265e-18
8598.05,9.59227e-18
8600.03,1.24384e-18
8602.01,1.54908e-17
8603.99,8.59330e-18
8605.97,7.53433e-18
8607.96,7.41528e-18
8609.94,1.37609e-17
8611.92,5.08198e-18
8613.90,1.05175e-17
8615.89,1.06070e-17
8617.87,6.65966e-18
8619.85,1.14376e-18
8621.84,2.31508e-17
8623.83,2.04091e-18
8625.81,9.31405e-18
8627.80,1.09973e-17
8629.79,1.28173e-17
8631.77,2.00514e-17
8633.76,1.66682e-17
8635.75,-3.73523e-18
8637.74,1.71533e-18
8639.73,2.18892e-17
8641.72,1.25630e-17
8643.71,6.37908e-18
8645.70,4.30996e-18
8647.69,7.40716e-18
8649.68,2.95318e-18
8651.67,5.90508e-18
8653.67,1.47753e-17
8655.66,1.88673e-18
8657.65,-6.14661e-18
8659.64,3.87226e-17
8661.64,-5.59311e-18
8663.63,6.91077e-18
8665.63,-1.52417e-18
8667.62,7.57256e-18
8669.62,1.83716e-17
8671.62,4.21861e-18
8673.61,1.42426e-17
8675.61,-2.07283e-18
8677.61,8.57733e-18
8679.60,3.03336e-17
8681.60,7.70856e-18
8683.60,2.24279e-17
8685.60,-6.56875e-19
8687.60,1.29178e-17
8689.60,1.48028e-17
8691.60,1.31600e-17
8693.60,4.00762e-18
8695.61,2.03574e-17
8697.61,8.11139e-18
8699.62,3.57356e-18
8701.62,-9.71330e-18
8703.62,2.97979e-18
8705.63,-2.57842e-18
8707.63,2.56878e-18
8709.64,1.03772e-17
8711.64,1.20782e-17
8713.65,3.79989e-18
8715.65,1.34701e-17
8717.66,-1.03336e-17
8719.67,-6.32903e-18
8721.68,4.63579e-18
8723.69,5.41547e-18
8725.69,1.69050e-17
8727.71,1.19284e-17
8729.71,1.43805e-17
8731.72,1.59024e-17
8733.74,4.59631e-18
8735.74,8.80046e-18
8737.76,8.34014e-18
8739.77,9.98056e-18
8741.78,2.60551e-18
8743.80,1.20025e-17
8745.81,1.22667e-18
8747.82,-9.32543e-19
8749.84,1.94111e-18
8751.85,2.81561e-18
8753.87,-3.15333e-18
8755.89,1.22789e-17
8757.90,-2.14530e-18
8759.92,1.54527e-17
8761.93,-1.64006e-17
8763.95,1.38342e-17
8765.97,1.74483e-17
8767.99,-2.70030e-17
8770.01,4.03783e-17
8772.03,6.07986e-17
8774.05,-2.03206e-18
8776.07,-6.72183e-18
8778.09,-8.85530e-18
8780.11,-9.84025e-18
8782.13,3.13806e-17
8784.16,-1.08172e-17
8786.18,-7.97862e-18
8788.20,1.56428e-17
8790.23,3.00994e-17
8792.25,1.32924e-17
8794.27,1.50404e-18
8796.30,3.27193e-17
8798.33,-7.25348e-18
8800.35,5.26305e-18
8802.38,1.74084e-19
8804.41,2.09264e-17
8806.43,-1.38075e-18
8808.46,2.01380e-17
8810.49,-3.72307e-19
8812.52,1.70633e-17
8814.55,9.28856e-18
8816.58,1.36532e-17
8818.61,9.02623e-18
8820.64,1.48161e-17
8822.67,1.51706e-17
8824.70,4.01004e-18
8826.73,-1.41165e-17
8828.76,-6.63674e-17
8830.80,1.00751e-16
8832.83,-5.03719e-18
8834.86,1.13183e-17
8836.90,-1.25213e-17
8838.93,-3.84273e-17
8840.97,5.58505e-17
8843.01,-1.62209e-17
8845.05,2.45544e-18
8847.08,2.01830e-17
8849.12,9.30873e-18
8851.16,6.30276e-18
8853.19,2.09616e-17
8855.23,2.95812e-17
8857.27,4.84486e-18
8859.31,1.20228e-17
8861.35,1.01289e-17
8863.39,1.07785e-17
8865.43,4.82823e-18
8867.47,-6.08946e-18
8869.52,5.00439e-18
8871.56,7.55826e-18
8873.60,-8.88591e-18
8875.65,-6.48944e-18
8877.69,1.73614e-17
8879.74,7.54369e-19
8881.78,1.26163e-17
8883.83,9.87656e-18
8885.87,-3.20889e-18
8887.92,-2.74821e-17
8889.96,6.95653e-17
8892.01,-2.64221e-17
8894.06,4.35298e-18
8896.10,1.24708e-17
8898.16,-2.99234e-18
8900.20,9.92112e-18
8902.26,1.41476e-17
8904.30,-9.79062e-18
8906.36,3.68450e-17
8908.41,8.53752e-18
8910.46,2.98838e-19
8912.51,8.29752e-18
8914.56,-4.29049e-18
8916.62,1.15686e-17
8918.67,-9.67419e-18
8920.73,1.47855e-17
8922.78,4.67797e-17
8924.83,6.49074e-17
8926.89,-3.75197e-17
8928.94,1.45226e-17
8931.00,1.30882e-17
8933.06,4.11854e-18
8935.11,-5.95327e-19
8937.17,6.32352e-18
8939.23,9.18312e-18
8941.29,2.70515e-17
8943.34,7.04734e-18
8945.41,-4.21971e-18
8947.46,5.42775e-17
8949.53,-1.62937e-17
8951.59,1.61043e-17
8953.65,6.48822e-18
8955.71,5.28079e-18
8957.77,-3.46207e-18
8959.84,-4.78055e-17
8961.90,1.74702e-16
8963.96,-6.20331e-17
8966.03,1.50873e-17
8968.09,6.71203e-18
8970.16,2.25272e-17
8972.22,6.80702e-18
8974.29,1.69584e-17
8976.35,1.54220e-17
8978.42,4.25655e-19
8980.49,2.32296e-19
8982.56,-4.83716e-19
8984.63,9.08769e-18
8986.69,2.20415e-17
8988.77,1.43596e-17
8990.83,2.90836e-18
8992.91,4.70822e-17
8994.98,-1.26299e-17
8997.05,1.82512e-17
8999.12,2.48449e-17
9001.19,-1.82105e-17
9003.27,1.14029e-17
9005.34,2.14030e-17
9007.41,1.30833e-17
9009.49,-2.19677e-17
9011.56,8.95478e-18
9013.64,1.12058e-17
9015.71,6.42986e-18
9017.79,9.66259e-18
9019.86,7.24966e-18
9021.94,-5.86330e-18
9024.02,6.22549e-18
9026.09,9.33193e-18
9028.18,1.43373e-17
9030.25,8.90386e-18
9032.33,1.70353e-17
9034.41,-4.59136e-19
9036.50,6.10273e-18
9038.58,1.36237e-17
9040.65,-1.46612e-18
9042.74,3.70321e-17
9044.82,8.95900e-18
9046.91,1.32132e-17
9048.99,1.49449e-17
9051.07,-7.22925e-19
9053.16,3.87327e-17
9055.24,-1.70326e-17
9057.33,2.19875e-17
9059.41,2.97735e-18
9061.50,6.91101e-18
9063.58,1.18458e-17
9065.67,1.16798e-17
9067.76,-9.60098e-18
9069.85,1.94982e-17
9071.94,4.12108e-20
9074.02,-2.20696e-18
9076.12,4.88675e-18
9078.20,1.61067e-17
9080.30,1.18056e-17
9082.39,1.15591e-17
9084.48,2.96759e-17
9086.57,2.95221e-18
9088.66,1.45896e-17
9090.76,1.13602e-17
9092.85,-1.71930e-17
9094.94,2.57406e-17
9097.04,2.21154e-17
9099.14,1.60120e-17
9101.23,6.02221e-18
9103.32,-1.67722e-18
9105.42,1.31968e-17
9107.52,1.68256e-17
9109.62,-1.52691e-17
9111.71,1.52060e-17
9113.81,3.07264e-18
9115.91,6.53382e-18
9118.01,3.73617e-18
9120.11,3.10630e-18
9122.21,1.33393e-17
9124.31,1.79784e-17
9126.41,1.25400e-17
9128.51,2.88822e-17
9130.61,1.76006e-17
9132.72,9.96758e-18
9134.82,7.04359e-18
9136.92,-2.15455e-18
9139.03,2.77989e-18
9141.13,-3.75707e-18
9143.24,1.38585e-18
9145.34,1.21412e-17
9147.45,5.58733e-18
9149.56,1.71772e-18
9151.66,1.90148e-17
9153.77,-7.03077e-18
9155.88,8.55917e-18
9157.99,1.35984e-17
9160.10,4.42009e-18
9162.20,1.00195e-17
9164.32,8.00720e-18
9166.42,2.80044e-17
9168.54,1.89359e-19
9170.65,2.91117e-18
9172.76,-3.81528e-18
9174.87,5.18242e-18
9176.98,1.70234e-17
9179.10,8.41230e-18
9181.21,1.24753e-17
9183.33,1.27877e-17
9185.44,9.84856e-18
9187.56,-4.35033e-18
9189.67,2.70617e-18
9191.78,1.11156e-17
9193.91,8.80655e-18
9196.02,5.94516e-18
9198.14,-3.09518e-18
9200.26,2.39210e-17
9202.38,5.39270e-18
